,QuestionId,UserId,GroupId,QuizId,Gender,IsCorrect,PremiumPupil,Age,DateAnswered,Confidence,Clusters_Kprot,Clusters_g_scipy,Clusters_g_ls,Clusters_g_la,Clusters_g_lc,Category1
739569,838,4081,383,78,1,0,True,12.0,20200311,0.0,0,1,0,0,0,Geometry and Measure
1111479,201,143,95,59,2,0,False,11.0,20200102,75.0,1,1,0,2,1,Geometry and Measure
1183892,898,2437,194,86,0,0,False,0.0,20200129,0.0,1,1,0,1,1,Algebra
113072,808,2954,378,84,0,1,False,0.0,20191210,25.0,2,2,0,1,1,Algebra
1108819,528,4575,382,111,1,0,False,11.0,20200124,0.0,1,1,0,2,2,Geometry and Measure
460387,178,679,92,64,0,1,False,0.0,20200129,0.0,1,2,0,1,1,Number
373917,171,706,139,59,0,0,False,0.0,20200212,0.0,1,1,0,1,1,Geometry and Measure
810794,731,3373,56,97,0,1,False,0.0,20200227,0.0,1,2,0,1,1,Geometry and Measure
1023890,764,5680,32,64,2,1,False,0.0,20191114,75.0,2,2,0,1,1,Number
5198,459,3130,82,6,1,0,False,11.0,20200227,0.0,1,1,0,2,2,Algebra
749792,714,4689,308,17,2,1,False,12.0,20191029,0.0,2,2,0,2,1,Number
542879,327,1774,206,17,1,0,False,0.0,20191126,0.0,2,1,0,1,1,Number
748793,570,648,118,50,0,1,False,0.0,20200128,0.0,1,2,0,1,1,Algebra
804443,835,3062,304,60,0,0,False,0.0,20200206,100.0,1,1,0,1,1,Algebra
1014198,935,4864,386,113,0,1,False,0.0,20200217,0.0,1,2,0,1,1,Geometry and Measure
1026390,678,2967,169,62,1,0,True,11.0,20191120,0.0,2,1,0,2,0,Number
1092277,389,5211,84,84,2,0,False,11.0,20191210,0.0,2,1,0,2,2,Algebra
437723,943,3954,376,32,2,1,False,0.0,20191104,0.0,2,2,0,2,1,Number
341739,627,4816,179,49,2,1,False,11.0,20191014,0.0,2,2,0,2,2,Number
414940,559,4727,163,5,1,1,False,11.0,20191105,0.0,2,2,0,2,2,Number
1037874,559,1854,331,5,1,1,False,0.0,20191202,0.0,2,2,0,1,1,Number
1210210,383,3,53,30,1,1,False,11.0,20191202,0.0,2,2,0,1,1,Number
1000047,889,1792,193,68,1,1,False,11.0,20191010,50.0,2,2,0,2,2,Number
665242,528,3394,372,111,1,0,False,11.0,20191217,0.0,2,1,0,2,2,Geometry and Measure
190402,106,2916,122,59,0,0,False,0.0,20200126,0.0,1,1,0,1,1,Geometry and Measure
294733,505,2552,315,101,2,1,False,11.0,20191021,0.0,2,2,0,2,2,Number
33741,709,4272,386,86,0,1,False,0.0,20200130,0.0,1,2,0,1,1,Algebra
1060888,74,5361,170,103,2,1,False,0.0,20200405,0.0,0,2,0,1,1,Geometry and Measure
294352,185,2251,208,46,1,1,False,0.0,20191202,0.0,2,2,0,1,1,Number
1331047,717,3906,83,66,0,0,False,0.0,20200112,0.0,1,1,0,1,1,Algebra
1263552,182,5362,211,75,1,0,True,11.0,20191030,0.0,2,1,0,2,0,Geometry and Measure
62935,599,689,378,64,0,0,False,0.0,20191114,100.0,2,1,0,1,1,Number
1201165,734,5356,203,95,0,0,False,0.0,20200109,0.0,1,1,0,1,1,Geometry and Measure
606358,788,2804,218,62,2,1,False,12.0,20200405,0.0,0,2,0,0,2,Number
88336,643,2218,171,47,0,1,False,0.0,20200419,0.0,0,2,0,1,1,Geometry and Measure
393192,634,5346,78,53,1,0,False,0.0,20191013,0.0,2,1,0,1,1,Number
938789,437,1587,97,115,2,0,False,12.0,20200206,0.0,1,1,0,0,1,Algebra
370911,721,2938,71,97,2,0,True,11.0,20200120,0.0,1,1,0,2,0,Geometry and Measure
1321681,466,5418,144,77,1,0,True,11.0,20200301,0.0,0,1,0,2,0,Geometry and Measure
1332517,890,2148,376,73,2,0,False,0.0,20191023,0.0,2,1,0,1,1,Number
1095203,348,5566,102,107,2,1,False,11.0,20200315,0.0,0,2,0,2,2,Geometry and Measure
1314207,880,786,332,18,2,0,False,11.0,20190924,50.0,2,1,0,2,1,Number
197952,465,4178,56,86,0,1,False,0.0,20200130,0.0,1,2,0,1,1,Algebra
230991,620,4322,163,91,2,0,False,11.0,20200219,75.0,1,1,0,2,1,Geometry and Measure
136220,155,3203,275,97,0,0,False,0.0,20200303,0.0,0,1,0,1,1,Geometry and Measure
325281,416,4703,4,84,2,0,False,0.0,20191225,0.0,2,1,0,1,1,Algebra
387745,160,3334,27,86,1,0,False,12.0,20200106,0.0,1,1,0,0,1,Algebra
236489,367,3532,102,25,2,1,False,12.0,20191218,0.0,2,2,0,0,2,Number
836476,4,4612,169,113,1,0,True,12.0,20200204,100.0,1,1,0,0,0,Geometry and Measure
985690,508,1430,37,97,2,1,False,11.0,20200202,0.0,1,2,0,2,1,Geometry and Measure
552590,457,5891,27,62,2,1,True,12.0,20191114,0.0,2,2,0,0,0,Number
1037264,623,2457,269,65,1,0,False,11.0,20191213,0.0,2,1,0,2,2,Number
1133192,354,1440,202,19,1,0,False,12.0,20200213,0.0,1,1,0,0,1,Algebra
637831,735,33,4,39,2,1,False,0.0,20191004,100.0,2,2,0,1,1,Number
640999,569,15,100,42,2,0,False,0.0,20200401,0.0,0,1,0,1,1,Geometry and Measure
1324974,635,2973,332,46,1,1,False,11.0,20191118,0.0,2,2,0,2,2,Number
1100856,546,4698,300,18,2,1,False,11.0,20190925,100.0,2,2,0,2,2,Number
753165,325,1836,53,30,1,0,False,0.0,20191205,0.0,2,1,0,1,1,Number
919307,781,3250,37,84,2,0,False,11.0,20200121,0.0,1,1,0,2,1,Algebra
1305636,594,4780,375,18,0,1,False,0.0,20190924,50.0,2,2,0,1,1,Number
477530,472,2326,178,57,1,1,False,0.0,20191216,0.0,2,2,0,1,1,Number
679385,145,5977,353,109,0,1,False,0.0,20191216,0.0,2,2,0,1,1,Number
982823,371,221,376,84,1,0,False,0.0,20200206,0.0,1,1,0,1,1,Algebra
1301083,59,216,262,73,1,1,False,11.0,20191011,0.0,2,2,0,2,2,Number
707281,751,5984,174,57,2,1,False,11.0,20190919,100.0,2,2,0,2,2,Number
444736,14,1714,379,92,2,0,False,11.0,20200104,0.0,1,1,0,2,1,Geometry and Measure
1377967,927,1535,11,105,0,1,False,0.0,20200129,100.0,1,2,0,1,1,Geometry and Measure
1260143,311,2650,195,46,0,1,False,0.0,20191122,0.0,2,2,0,1,1,Number
794142,487,464,37,36,1,1,True,12.0,20200315,0.0,0,2,0,0,0,Geometry and Measure
1061055,177,1973,265,62,2,0,False,11.0,20191106,0.0,2,1,0,2,1,Number
805624,279,5952,185,86,1,1,False,11.0,20191231,100.0,2,2,0,2,2,Algebra
267696,813,5022,310,46,1,1,False,0.0,20191204,0.0,2,2,0,1,1,Number
1330145,624,3095,228,39,2,0,False,11.0,20191011,0.0,2,1,0,2,1,Number
579271,583,1119,280,32,1,0,False,11.0,20191015,0.0,2,1,0,2,2,Number
65096,671,241,228,34,2,0,True,12.0,20200414,0.0,0,1,0,0,0,Number
611652,182,4473,179,75,1,0,False,12.0,20190930,75.0,2,1,0,0,1,Geometry and Measure
899231,326,2685,230,75,1,0,False,11.0,20191002,0.0,2,1,0,2,2,Number
56937,337,1100,262,46,1,1,False,11.0,20191120,75.0,2,2,0,2,2,Number
39061,599,336,28,64,2,0,True,11.0,20191027,0.0,2,1,0,2,0,Number
678551,554,407,145,101,1,0,True,11.0,20191103,0.0,2,1,0,2,0,Number
151722,18,1760,6,109,1,1,False,12.0,20191212,75.0,2,2,0,0,1,Number
495673,452,984,206,66,2,1,False,0.0,20200119,0.0,1,2,0,1,1,Number
100203,204,5806,380,6,1,1,True,11.0,20200228,0.0,1,2,0,2,0,Algebra
1360226,802,2345,334,111,0,1,False,0.0,20200309,100.0,0,2,0,1,1,Geometry and Measure
10552,911,5090,202,64,2,1,True,11.0,20191026,100.0,2,2,0,2,0,Number
459020,24,5667,133,5,2,1,False,0.0,20191128,0.0,2,2,0,1,1,Number
305900,484,1548,241,111,0,0,False,0.0,20200302,25.0,0,1,0,1,1,Geometry and Measure
1142939,440,5187,22,85,0,1,False,0.0,20200304,0.0,0,2,0,1,1,Geometry and Measure
1215491,145,1516,305,109,1,0,False,12.0,20191213,0.0,2,1,0,0,1,Number
1222077,805,5141,13,49,2,0,True,11.0,20191012,0.0,2,1,0,2,0,Number
913306,674,4418,370,75,1,0,False,11.0,20191003,0.0,2,1,0,2,2,Number
33862,871,1749,187,115,1,1,False,11.0,20200305,0.0,0,2,0,2,2,Algebra
1104096,695,2124,353,87,0,1,False,0.0,20200417,100.0,0,2,0,1,1,Geometry and Measure
589588,589,5591,131,86,2,1,False,12.0,20191206,75.0,2,2,0,0,1,Algebra
831822,157,3555,198,66,1,1,False,11.0,20191216,0.0,2,2,0,2,2,Number
388741,501,664,95,59,1,1,False,11.0,20200122,0.0,1,2,0,2,2,Geometry and Measure
1064894,921,260,181,53,0,1,False,0.0,20191010,25.0,2,2,0,1,1,Number
749437,275,199,36,19,0,1,False,0.0,20200407,0.0,0,2,0,1,1,Geometry and Measure
144593,383,3339,300,25,2,1,False,11.0,20191217,100.0,2,2,0,2,2,Number
1021169,31,535,95,109,2,1,False,11.0,20191122,0.0,2,2,0,2,2,Number
307037,452,3547,198,66,1,1,False,12.0,20191221,0.0,2,2,0,0,1,Number
308371,483,2349,32,95,1,0,False,0.0,20200221,0.0,1,1,0,1,1,Geometry and Measure
456277,82,2435,131,9,2,0,True,11.0,20191203,0.0,2,1,0,2,0,Algebra
1280427,238,885,254,62,1,0,False,11.0,20191112,100.0,2,1,0,2,2,Number
657550,921,2259,310,53,2,1,False,0.0,20191014,100.0,2,2,0,1,1,Number
192153,425,4322,211,33,2,0,False,11.0,20200402,0.0,0,1,0,2,1,Number
131325,160,4574,131,86,1,1,True,12.0,20191209,0.0,2,2,0,0,0,Algebra
357481,453,5273,379,84,1,0,True,12.0,20191116,0.0,2,1,0,0,0,Algebra
86476,483,5212,295,95,2,1,True,11.0,20200113,0.0,1,2,0,2,0,Geometry and Measure
1004705,878,121,187,85,2,0,True,12.0,20200215,0.0,1,1,0,0,0,Geometry and Measure
282918,657,6050,254,113,1,1,False,12.0,20200207,0.0,1,2,0,0,1,Geometry and Measure
10461,431,4811,11,107,0,1,False,0.0,20200318,0.0,0,2,0,1,1,Geometry and Measure
1084454,200,2361,13,107,2,1,False,11.0,20200420,0.0,0,2,0,2,2,Geometry and Measure
1123698,644,4601,311,68,2,0,False,11.0,20200105,0.0,1,1,0,2,1,Number
442325,840,97,14,66,2,0,True,12.0,20200204,0.0,1,1,0,0,0,Number
995806,646,3072,43,62,0,1,False,0.0,20200123,100.0,1,2,0,1,1,Number
630108,284,309,283,73,0,1,False,0.0,20191004,0.0,2,2,0,1,1,Number
156738,497,3875,304,59,0,1,False,0.0,20200215,0.0,1,2,0,1,1,Geometry and Measure
1292381,167,5598,97,55,2,0,True,11.0,20200126,0.0,1,1,0,2,0,Algebra
1229203,560,3496,104,113,2,0,False,12.0,20200407,0.0,0,1,0,0,1,Geometry and Measure
745452,205,1788,10,3,0,0,False,0.0,20200403,0.0,0,1,0,1,1,Geometry and Measure
231553,103,3013,130,5,0,1,False,0.0,20191216,0.0,2,2,0,1,1,Number
438509,863,1307,331,78,2,1,False,0.0,20200203,0.0,1,2,0,1,1,Geometry and Measure
732406,230,3640,171,50,0,0,False,0.0,20200206,0.0,1,1,0,1,1,Algebra
905529,571,2380,6,87,2,0,False,12.0,20200207,0.0,1,1,0,0,1,Geometry and Measure
418204,174,3761,37,19,2,1,False,12.0,20200224,0.0,1,2,0,0,2,Algebra
468474,786,66,206,46,1,1,False,0.0,20191210,0.0,2,2,0,1,1,Number
1114113,721,5245,321,97,1,1,True,11.0,20200217,0.0,1,2,0,2,0,Geometry and Measure
1324895,753,3350,2,101,0,0,False,0.0,20191103,0.0,2,1,0,1,1,Number
294073,196,3128,187,50,2,0,True,11.0,20191202,0.0,2,1,0,2,0,Algebra
1294038,611,4592,289,25,2,0,False,12.0,20191213,0.0,2,1,0,0,1,Algebra
194099,596,3224,28,32,2,0,False,12.0,20191104,0.0,2,1,0,0,1,Number
49823,809,89,265,46,1,1,False,11.0,20191117,0.0,2,2,0,2,2,Number
1047797,485,5822,197,17,1,0,False,11.0,20191105,0.0,2,1,0,2,2,Number
497722,200,6025,298,107,2,1,False,12.0,20200426,0.0,0,2,0,0,2,Geometry and Measure
543930,579,5281,248,86,2,0,False,11.0,20200107,100.0,1,1,0,2,2,Algebra
1158800,552,5717,131,19,1,1,True,11.0,20200215,75.0,1,2,0,2,0,Geometry and Measure
462175,803,3772,181,68,0,0,False,0.0,20191012,100.0,2,1,0,1,1,Number
1187473,637,4705,371,46,2,1,False,12.0,20191113,0.0,2,2,0,0,1,Number
638443,438,1292,313,32,2,0,False,12.0,20191028,0.0,2,1,0,0,1,Number
221452,615,112,187,39,2,1,False,12.0,20191015,50.0,2,2,0,0,2,Number
739221,0,5471,53,30,0,1,False,0.0,20191023,0.0,2,2,0,1,1,Number
1157496,446,1777,260,32,1,1,False,11.0,20191103,0.0,2,2,0,2,2,Number
204431,837,2714,96,6,1,1,False,0.0,20200226,100.0,1,2,0,1,1,Geometry and Measure
1085669,302,4105,269,19,1,0,True,12.0,20200424,0.0,0,1,0,2,0,Algebra
1205637,51,1174,267,66,1,0,False,0.0,20191222,50.0,2,1,0,1,1,Algebra
1113127,523,2400,339,66,0,0,False,0.0,20200111,0.0,1,1,0,1,1,Algebra
470136,353,3929,272,91,0,0,False,0.0,20200402,0.0,0,1,0,1,1,Geometry and Measure
1304755,4,5455,288,113,2,0,False,11.0,20200112,0.0,1,1,0,2,1,Geometry and Measure
224823,653,1648,75,49,2,1,False,11.0,20191016,100.0,2,2,0,2,2,Number
794313,487,5922,265,36,1,0,False,12.0,20200219,0.0,1,1,0,0,1,Geometry and Measure
1240697,545,1584,26,25,1,0,False,0.0,20200129,0.0,1,1,0,1,1,Algebra
1270226,235,1850,260,6,1,0,False,12.0,20200316,0.0,0,1,0,0,1,Algebra
1338973,914,5134,353,88,0,0,False,0.0,20200301,50.0,0,1,0,1,1,Geometry and Measure
393335,252,1815,272,64,0,0,False,0.0,20191204,0.0,2,1,0,1,1,Number
958410,109,4583,62,34,2,0,False,0.0,20200409,0.0,0,1,0,1,1,Number
198716,155,5335,169,97,1,0,False,11.0,20200303,0.0,0,1,0,2,2,Geometry and Measure
43172,906,1068,165,19,2,0,False,12.0,20200322,0.0,0,1,0,0,1,Algebra
760165,552,3212,202,19,1,1,False,12.0,20200311,0.0,0,2,0,0,1,Geometry and Measure
1029497,47,5595,222,111,0,1,False,0.0,20200113,0.0,1,2,0,1,1,Geometry and Measure
119435,412,2936,304,97,0,1,False,0.0,20200228,0.0,1,2,0,1,1,Geometry and Measure
656545,125,3646,374,107,0,0,False,0.0,20200315,0.0,0,1,0,1,1,Geometry and Measure
429070,913,2987,342,105,1,0,False,0.0,20200303,0.0,0,1,0,1,1,Geometry and Measure
442706,302,2678,305,19,1,0,True,12.0,20200424,0.0,0,1,0,2,0,Algebra
280665,480,1082,308,68,1,1,True,11.0,20191015,100.0,2,2,0,2,0,Number
33229,381,386,200,114,2,1,False,12.0,20200420,0.0,0,2,0,0,1,Number
726194,488,2996,254,87,2,1,True,11.0,20200304,0.0,0,2,0,2,0,Geometry and Measure
93547,93,1710,376,39,1,0,False,0.0,20191008,0.0,2,1,0,1,1,Number
1262786,572,4121,41,50,0,0,False,0.0,20200131,25.0,1,1,0,1,1,Algebra
1052501,809,4246,95,46,1,1,False,11.0,20191112,100.0,2,2,0,2,2,Number
866528,282,243,193,65,0,0,False,0.0,20191118,0.0,2,1,0,1,1,Number
367670,862,2204,313,37,1,1,True,12.0,20191117,0.0,2,2,0,0,0,Algebra
683907,154,2339,201,39,1,1,False,11.0,20191006,75.0,2,2,0,2,2,Number
268134,618,4318,253,3,0,0,False,0.0,20200402,0.0,0,1,0,1,1,Geometry and Measure
1042190,498,4492,169,6,1,0,False,12.0,20200303,0.0,0,1,0,0,1,Algebra
12889,500,3777,157,62,0,0,False,0.0,20191211,0.0,2,1,0,1,1,Number
804152,803,4710,288,68,1,1,True,12.0,20191015,0.0,2,2,0,0,0,Number
36142,637,1100,262,46,1,1,False,11.0,20191120,100.0,2,2,0,2,2,Number
783282,624,1118,2,39,0,0,False,0.0,20190929,75.0,2,1,0,1,1,Number
767583,317,3928,317,95,0,1,False,0.0,20200214,50.0,1,2,0,1,1,Geometry and Measure
707256,926,2673,43,65,0,1,False,0.0,20200203,0.0,1,2,0,1,1,Number
848623,488,5954,33,87,2,1,False,0.0,20200422,100.0,0,2,0,1,1,Geometry and Measure
1098811,358,5722,30,91,0,1,False,0.0,20200406,25.0,0,2,0,1,1,Geometry and Measure
489511,617,5860,388,49,1,0,True,11.0,20191008,0.0,2,1,0,2,0,Number
1234538,945,2406,361,5,1,1,False,0.0,20191106,0.0,2,2,0,1,1,Number
716893,213,4681,157,101,0,1,False,0.0,20191115,0.0,2,2,0,1,1,Number
106267,18,2509,249,109,2,1,False,0.0,20200109,0.0,1,2,0,1,1,Number
544228,472,5371,75,57,2,0,False,11.0,20191006,0.0,2,1,0,2,1,Number
790459,231,1880,155,59,2,0,True,12.0,20200127,0.0,1,1,0,0,0,Geometry and Measure
1007617,535,5245,321,66,1,1,True,11.0,20200115,100.0,1,2,0,2,0,Number
272003,206,1360,285,86,0,0,False,0.0,20200104,0.0,1,1,0,1,1,Algebra
436773,825,464,145,57,1,0,True,12.0,20190923,0.0,2,1,0,0,0,Number
850360,751,4751,82,57,1,0,False,11.0,20190918,0.0,2,1,0,2,2,Number
456664,831,1727,181,65,0,1,False,0.0,20191211,0.0,2,2,0,1,1,Number
835948,44,3711,4,78,1,1,False,0.0,20200208,0.0,1,2,0,1,1,Geometry and Measure
1143423,344,882,150,53,2,0,False,11.0,20191011,0.0,2,1,0,2,1,Number
1000305,415,4973,170,47,2,0,False,0.0,20200422,50.0,0,1,0,1,1,Geometry and Measure
647677,261,3508,44,75,1,0,True,13.0,20200124,0.0,1,1,0,2,0,Geometry and Measure
1064002,691,369,219,75,2,0,True,11.0,20191007,0.0,2,1,0,2,0,Geometry and Measure
41948,337,2061,20,46,1,0,False,12.0,20191128,0.0,2,1,0,0,1,Number
538567,943,4362,315,32,1,0,False,11.0,20191010,75.0,2,1,0,2,2,Number
492296,592,3450,306,63,0,1,False,0.0,20200110,100.0,1,2,0,1,1,Number
913985,53,5379,153,68,2,1,False,0.0,20191108,100.0,2,2,0,1,1,Number
740065,941,341,378,46,0,1,False,0.0,20191203,100.0,2,2,0,1,1,Number
934712,49,2777,317,88,0,0,False,0.0,20200304,0.0,0,1,0,1,1,Geometry and Measure
889769,550,2541,226,60,2,0,False,0.0,20191217,0.0,2,1,0,1,1,Algebra
504335,683,1856,386,59,0,1,False,0.0,20200229,0.0,1,2,0,1,1,Geometry and Measure
470610,480,860,350,68,2,1,False,12.0,20191007,0.0,2,2,0,0,2,Number
713016,754,3015,2,62,0,1,False,0.0,20191101,0.0,2,2,0,1,1,Number
25201,594,3537,32,18,1,1,False,0.0,20190921,0.0,2,2,0,1,1,Number
992884,509,2525,146,17,2,1,False,11.0,20191031,75.0,2,2,0,2,2,Number
1265200,311,1559,185,46,1,1,True,11.0,20191127,100.0,2,2,0,0,0,Number
863325,896,5335,169,17,1,1,False,11.0,20191203,0.0,2,2,0,2,2,Number
1220736,855,5562,383,111,2,0,True,11.0,20200311,100.0,0,1,0,2,0,Geometry and Measure
137047,396,2045,206,6,1,1,False,0.0,20200327,0.0,0,2,0,1,1,Algebra
532798,527,1298,255,46,1,1,False,0.0,20191206,0.0,2,2,0,1,1,Number
929263,589,5783,371,86,0,0,False,0.0,20191208,0.0,2,1,0,1,1,Algebra
1375245,923,6144,76,9,2,0,False,0.0,20200112,0.0,1,1,0,1,1,Algebra
1199207,319,901,130,37,0,0,False,0.0,20200113,0.0,1,1,0,1,1,Algebra
806620,910,3555,198,77,1,1,False,11.0,20200227,0.0,1,2,0,2,2,Geometry and Measure
1059378,38,379,211,84,2,1,False,11.0,20191128,100.0,2,2,0,2,2,Algebra
1319359,662,4589,198,85,2,0,True,12.0,20200225,0.0,1,1,0,0,0,Geometry and Measure
293109,934,3697,193,9,0,1,False,0.0,20191128,0.0,2,2,0,1,1,Algebra
770459,547,2096,97,64,2,0,False,11.0,20191030,0.0,2,1,0,2,1,Number
726860,122,5487,149,86,1,0,False,11.0,20191209,0.0,2,1,0,2,2,Algebra
902880,669,2752,230,78,1,0,False,12.0,20200108,0.0,1,1,0,0,1,Geometry and Measure
737858,40,2118,210,63,0,1,False,0.0,20200107,0.0,1,2,0,1,1,Number
1076757,9,5451,27,103,2,0,True,12.0,20200224,0.0,1,1,0,0,0,Geometry and Measure
746323,282,6129,200,65,2,0,False,11.0,20191127,0.0,2,1,0,2,1,Number
877323,735,1896,37,39,2,0,False,11.0,20190928,0.0,2,1,0,2,1,Number
822860,634,2781,185,53,2,1,True,12.0,20191103,0.0,2,2,0,0,0,Number
188128,506,144,206,57,2,1,False,0.0,20190929,75.0,2,2,0,1,1,Number
1143305,394,3788,315,88,1,1,True,11.0,20191216,0.0,2,2,0,2,0,Geometry and Measure
1293413,610,959,254,9,2,0,False,12.0,20191215,0.0,2,1,0,0,1,Algebra
1088353,852,4973,170,5,2,0,False,0.0,20191217,100.0,2,1,0,1,1,Number
1044670,880,5240,387,18,0,0,False,0.0,20190917,75.0,2,1,0,1,1,Number
158781,446,2820,216,32,2,0,False,11.0,20200401,0.0,0,1,0,2,1,Number
1234513,456,2255,59,6,0,0,False,0.0,20200212,0.0,1,1,0,1,1,Algebra
316937,441,3654,163,60,1,1,False,12.0,20191231,100.0,2,2,0,0,0,Algebra
61917,782,1542,259,60,0,1,False,0.0,20200124,0.0,1,2,0,1,1,Algebra
70910,707,3540,360,109,1,1,False,0.0,20191221,0.0,2,2,0,1,1,Number
857978,347,5017,285,79,0,1,False,0.0,20200424,0.0,0,2,0,1,1,Number
793292,349,3462,28,88,1,1,True,11.0,20200119,0.0,1,2,0,2,0,Geometry and Measure
330446,493,5428,312,109,0,0,False,0.0,20200205,50.0,1,1,0,1,1,Number
917184,237,1625,211,6,2,0,True,11.0,20200115,0.0,1,1,0,2,0,Algebra
1004932,261,5627,78,75,2,0,False,0.0,20191017,0.0,2,1,0,1,1,Geometry and Measure
424774,721,4377,131,97,2,1,False,12.0,20200109,0.0,1,2,0,0,2,Geometry and Measure
801239,749,1610,193,63,2,0,False,11.0,20191107,0.0,2,1,0,2,1,Number
1213159,200,413,277,107,0,1,False,0.0,20200324,0.0,0,2,0,1,1,Geometry and Measure
643883,434,4328,378,113,0,0,False,0.0,20200126,50.0,1,1,0,1,1,Geometry and Measure
99025,696,5096,163,73,2,0,True,12.0,20191007,0.0,2,1,0,0,0,Number
254369,834,4857,143,25,1,0,False,11.0,20191216,75.0,2,1,0,2,2,Algebra
743325,502,4811,11,37,0,1,False,0.0,20191205,0.0,2,2,0,1,1,Algebra
71138,118,4010,153,84,1,1,False,0.0,20191213,0.0,2,2,0,1,1,Algebra
543110,39,4504,139,88,0,1,False,0.0,20200212,0.0,1,2,0,1,1,Geometry and Measure
1355399,52,2299,11,25,0,1,False,0.0,20191216,0.0,2,2,0,1,1,Number
1083658,157,3578,175,66,2,1,True,12.0,20200114,100.0,1,2,0,0,0,Number
5702,252,506,169,64,2,1,True,11.0,20191107,0.0,2,2,0,2,0,Number
1279671,167,2761,342,55,1,0,False,0.0,20200306,0.0,0,1,0,1,1,Algebra
257095,56,3965,199,88,0,0,False,0.0,20200117,0.0,1,1,0,1,1,Geometry and Measure
283491,75,3558,379,73,2,0,True,12.0,20191008,0.0,2,1,0,0,0,Number
663899,803,3578,175,68,2,0,True,11.0,20191009,25.0,2,1,0,2,0,Number
232523,326,5836,75,75,1,0,False,11.0,20190929,0.0,2,1,0,2,2,Number
1148173,214,2051,194,111,0,0,False,0.0,20200124,0.0,1,1,0,1,1,Geometry and Measure
1131915,707,5628,239,109,1,0,False,12.0,20200108,0.0,1,1,0,0,1,Number
668480,150,2385,14,9,2,0,False,11.0,20191213,0.0,2,1,0,2,1,Algebra
1220952,535,2496,254,66,2,0,True,12.0,20200106,0.0,1,1,0,0,0,Number
697274,311,2914,14,46,2,1,False,12.0,20191129,0.0,2,2,0,0,1,Number
896915,813,197,131,46,2,1,False,11.0,20191111,100.0,2,2,0,2,2,Number
914035,435,5971,187,101,2,0,False,11.0,20191110,0.0,2,1,0,2,1,Number
846174,406,4145,56,59,0,1,False,0.0,20200224,0.0,1,2,0,1,1,Geometry and Measure
321629,148,5340,37,84,2,1,False,11.0,20191122,0.0,2,2,0,2,1,Algebra
760091,138,3507,265,9,1,1,True,12.0,20200208,100.0,1,2,0,0,0,Algebra
17386,588,2996,254,66,2,0,True,11.0,20200101,0.0,1,1,0,2,0,Number
1350564,90,1121,48,84,0,0,False,0.0,20200109,0.0,1,1,0,1,1,Algebra
1062437,231,5132,166,59,2,1,True,12.0,20200210,100.0,1,2,0,0,0,Geometry and Measure
799665,433,3537,32,84,1,0,False,0.0,20191211,0.0,2,1,0,1,1,Algebra
235941,449,2540,388,53,2,0,True,11.0,20191001,0.0,2,1,0,2,0,Number
167451,468,572,313,6,2,1,True,11.0,20200302,0.0,0,2,0,0,0,Algebra
598082,190,4947,282,73,0,1,False,0.0,20191014,100.0,2,2,0,1,1,Number
839421,87,5922,265,18,1,0,False,11.0,20190918,75.0,2,1,0,2,2,Geometry and Measure
603590,217,381,175,86,1,0,True,11.0,20200101,0.0,1,1,0,2,0,Algebra
751198,122,965,257,86,0,1,False,0.0,20200115,100.0,1,2,0,1,1,Algebra
10017,319,1959,82,37,2,0,True,11.0,20191203,0.0,2,1,0,2,0,Algebra
939815,668,790,125,111,0,0,False,0.0,20200109,50.0,1,1,0,1,1,Geometry and Measure
854619,924,4598,216,68,1,1,False,11.0,20200324,0.0,0,2,0,2,2,Number
415752,82,303,350,9,1,1,False,12.0,20191202,0.0,2,2,0,0,0,Algebra
619669,475,3655,312,39,0,0,False,0.0,20191123,100.0,2,1,0,1,1,Number
912172,282,2279,272,65,0,0,False,0.0,20191219,50.0,2,1,0,1,1,Number
150026,406,1597,304,59,0,1,False,0.0,20200217,0.0,1,2,0,1,1,Geometry and Measure
579211,327,4854,283,17,0,0,False,0.0,20191011,0.0,2,1,0,1,1,Number
1132165,146,3650,97,85,2,0,True,11.0,20200120,0.0,1,1,0,2,0,Geometry and Measure
126760,142,3742,185,84,1,0,False,11.0,20191125,0.0,2,1,0,2,2,Algebra
333301,184,2519,11,84,0,1,False,0.0,20191210,75.0,2,2,0,1,1,Algebra
1362339,246,5661,145,107,2,0,False,11.0,20200313,0.0,0,1,0,2,1,Geometry and Measure
1060387,485,4729,28,17,2,1,True,11.0,20191026,0.0,2,2,0,2,0,Number
12117,604,5870,185,115,1,1,False,11.0,20200308,75.0,0,2,0,2,2,Algebra
663673,497,1765,353,59,0,0,False,0.0,20200402,0.0,0,1,0,1,1,Geometry and Measure
137679,209,2723,374,46,0,1,False,0.0,20191113,100.0,2,2,0,1,1,Number
225105,56,2681,206,88,2,1,False,0.0,20200120,0.0,1,2,0,1,1,Geometry and Measure
26481,850,2030,382,9,2,1,False,12.0,20191208,0.0,2,2,0,0,2,Algebra
352279,402,4400,170,5,2,1,False,0.0,20191226,0.0,2,2,0,1,1,Number
1132408,469,1718,187,17,1,1,False,12.0,20191107,0.0,2,2,0,0,1,Number
772605,452,5234,317,66,0,1,False,0.0,20200116,0.0,1,2,0,1,1,Number
257604,769,5055,155,65,1,0,False,11.0,20191202,0.0,2,1,0,2,2,Number
606156,235,1954,269,6,2,1,False,12.0,20200324,0.0,0,2,0,0,1,Algebra
